addressExtra,businessId,callToActions,city,country,distance,fax,futureOpeningDate,id,identifier,inventory,lat,lng,name,openingHours,openingHoursNotes,openNow,phone,photos,province,specialOpeningHours,streetAndNumber,zip,nextOpen.closedNow,nextOpen.neverOpens,nextOpen.dayOfWeek,nextOpen.hour,nextOpen.date
,2184061,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/london/lamorbey/southern-co-op-sidcup'}]",Sidcup,UK,,,,4705357,340,[],51.4455449,0.1031574,"The Co-operative Food Sidcup, The Oval","[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 20 8300 8839,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705357/thumb_36MHumkTzJ.jpg', 'type': 'PHOTO', 'description': None}]",Greater London,[],51 The Oval,DA15 9ER,False,,,,
,2184061,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/london/wimbledon/southern-co-op-wimbledon'}]",London,UK,,,,4705367,404,[],51.4210276,-0.2202201,"The Co-operative Food Wimbledon, Ridgway","[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 20 8947 7420,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705367/thumb_zG3YviRYMG.jpg', 'type': 'PHOTO', 'description': None}]",Greater London,[],85 Ridgway,SW19 4ST,False,,,,
Wickhurst Square,2184061,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/crawley/horsham/southern-co-op-horsham-broadbridge-heath'}]",Horsham,UK,,,,4705370,425,[],51.06663683,-0.36391122,The Co-operative Food Wickhurst Square,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1403 243335,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705370/thumb_ho659HueMm.jpg', 'type': 'PHOTO', 'description': None}]",West Sussex,[],Sargent Way,RH12 3XS,False,,,,
Guildford,2184061,"[{'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/london/central-guildford/southern-co-op-guildford'}]",Surrey,UK,,,,4969604,428,[],51.242884,-0.5758534,The Co-operative Woodbridge Road,"[{'dayOfWeek': 1, 'from1': '06:00', 'to1': '24:00'}, {'dayOfWeek': 2, 'from1': '06:00', 'to1': '24:00'}, {'dayOfWeek': 3, 'from1': '06:00', 'to1': '24:00'}, {'dayOfWeek': 4, 'from1': '06:00', 'to1': '24:00'}, {'dayOfWeek': 5, 'from1': '06:00', 'to1': '24:00'}, {'dayOfWeek': 6, 'from1': '06:00', 'to1': '24:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '23:00'}]","Post Office is available during store opening hours.

In partnership with Wenzel's Bakery.",True,+44 1483 504603,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4969604/thumb_JOAmDdFNxE.jpeg', 'type': 'INTERIOR', 'description': None}]",Surrey,[],45 Woodbridge Road,GU1 4RN,False,,,,
,2184062,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Newbury,UK,,,,4705178,345,[],51.3965234,-1.3289766,"The Co-operative Food Newbury, Pound Street","[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1635 016469,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705178/thumb_TfkuwUpQ0Z.jpg', 'type': 'PHOTO', 'description': None}]",Berkshire,[],35 Pound Street,RG14 6AE,False,,,,
Limes Park,2184062,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/reading/kempshott/southern-co-op-rooksdown'}]",Basingstoke,UK,,,,4705192,316,[],51.2815336,-1.1199225,"The Co-operative Food Rooksdown, Limes Park","[{'dayOfWeek': 1, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:30', 'to1': '22:00'}]",,True,+44 1256 323721,[],Hampshire,[],Greenlands Road,RG24 9RD,False,,,,
17,2184062,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Overton,UK,,,,4705201,121,[],51.2434147,-1.2627219,The Co-operative Food Overton,"[{'dayOfWeek': 1, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:30', 'to1': '22:00'}]",Post Office is available during store opening hours,True,+44 1256 770218,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705201/thumb_DfpDJYkMs9.jpg', 'type': 'PHOTO', 'description': None}]",Hampshire,[],15 Winchester Street,RG25 3HR,False,,,,
South Ham,2184062,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/reading/basingstoke/southern-co-op-basingstoke-kings-road'}]",Basingstoke,UK,,,,4705210,103,[],51.25708105,-1.11040445,"The Co-operative Food Basingstoke, Kings Road","[{'dayOfWeek': 1, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:30', 'to1': '22:00'}]",,True,+44 1256 322707,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705210/thumb_Ha7VFhcFAH.jpg', 'type': 'PHOTO', 'description': None}]",Hampshire,[],37-39 Kings Road,RG22 6DJ,False,,,,
,2184062,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Basingstoke,UK,,,,4705214,95,[],51.22957097,-1.14212787,"The Co-operative Food Beggarwood, Broadmere Road","[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",Post Office is available during store opening hours,True,+44 1256 398076,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705214/thumb_lRgIiYffh8.jpg', 'type': 'PHOTO', 'description': None}]",Hampshire,[],57-58 Broadmere Road,RG22 4AQ,False,,,,
,2184062,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/southampton/so2/southern-co-op-stockbridge'}]",Stockbridge,UK,,,,4705261,119,[],51.11403835,-1.49055775,The Co-operative Food Stockbridge,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",Post Office is available during store opening hours,True,+44 1264 316212,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705261/thumb_TKceGyCXhh.jpg', 'type': 'PHOTO', 'description': None}]",Hampshire,[],High Street,SO20 6EU,False,,,,
,2184062,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/southampton/winchester/southern-co-op-winchester'}]",Winchester,UK,,,,4705267,307,[],51.06677663,-1.31758962,"The Co-operative Food Winchester, City Road","[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1962 863017,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705267/thumb_nPiQ6cDvXt.jpg', 'type': 'PHOTO', 'description': None}]",Hampshire,[],16 City Road,SO23 8SD,False,,,,
,2184062,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Hungerford,UK,,,,4705295,107,[],51.50778979,-1.53123392,The Co-operative Food Lambourn,"[{'dayOfWeek': 1, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:30', 'to1': '22:00'}]",Post Office is available during store opening hours,True,+44 1488 73597,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705295/thumb_E7RdL6pH3F.jpg', 'type': 'PHOTO', 'description': None}]",Berkshire,[],4 High Street,RG17 8XL,False,,,,
Shrewton,2184062,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Salisbury,UK,,,,4705316,170,[],51.1943949,-1.9030504,The Co-operative Food Shrewton,"[{'dayOfWeek': 1, 'from1': '08:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '08:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '08:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '08:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '08:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '08:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '08:00', 'to1': '22:00'}]",Post Office is available during store opening hours,True,+44 1980 621813,[],Wiltshire,[],High Street,SP3 4BU,False,,,,
,2184062,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/salisbury/salisbury/southern-co-op-salisbury-kelsey-road'}]",Salisbury,UK,,,,4705321,212,[],51.0709429,-1.7862498,"The Co-operative Food Salisbury, Kelsey Road","[{'dayOfWeek': 1, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:30', 'to1': '22:00'}]",,True,+44 1722 331367,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705321/thumb_THOTVG2p50.jpg', 'type': 'PHOTO', 'description': None}]",Wiltshire,[],10 Kelsey Road,SP1 1JP,False,,,,
,2184062,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Alresford,UK,,,,4705335,110,[],51.0898246,-1.1639018,The Co-operative Food Alresford,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '10:00', 'to1': '16:00'}]",Post Office is available during store opening hours,True,+44 1962 733078,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705335/thumb_p5rsnFHHiW.jpg', 'type': 'PHOTO', 'description': None}]",Hampshire,[],47 West Street,SO24 9BT,False,,,,
,2184062,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/salisbury/old-sarum/southern-co-op-old-sarum'}]",Old Sarum,UK,,,,4705351,403,[],51.10105086,-1.7867971,"The Co-operative Food Old Sarum, Crosier Close","[{'dayOfWeek': 1, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:30', 'to1': '22:00'}]",,True,+44 1722 335316,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705351/thumb_ZHZGmYc6be.jpg', 'type': 'PHOTO', 'description': None}]",Wiltshire,[],1 Crosier Close,SP4 6GX,False,,,,
,2184062,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/reading/newbury/southern-co-op-newbury-brummel-road'}]",Newbury,UK,,,,4705358,408,[],51.40833816,-1.33749625,"The Co-operative Food Newbury, Brummell Road","[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1635 569367,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705358/thumb_V9s1yZjfQK.jpg', 'type': 'PHOTO', 'description': None}]",Berkshire,[],75 Brummell Road,RG14 1SG,False,,,,
,2184062,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Basingstoke,UK,,,,4705368,427,[],51.28400355,-1.09717492,"The Co-operative Food Basingstoke, Wallingford Road","[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1256 588400,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705368/thumb_WXgomZtYAx.jpg', 'type': 'PHOTO', 'description': None}]",Hampshire,[],2 Wallingford Road,RG24 9QD,False,,,,
Eclipse House,2184062,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Andover,UK,,,,4705371,426,[],51.20532536,-1.44284708,The Co-operative Food Picket Twenty,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1264 318598,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705371/thumb_9U0mkLkfIt.png', 'type': 'PHOTO', 'description': None}]",Hampshire,[],Picket Twenty Way,SP11 6TY,False,,,,
Unit 1,2184062,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/salisbury/andover/southern-co-op-andover-east-anton'}]",Andover,UK,,,,4705372,415,[],51.22802632,-1.46647738,"The Co-operative Food Andover, East Anton Farm Road","[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1264 316465,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705372/thumb_l5ORhxs28q.jpg', 'type': 'PHOTO', 'description': None}]",Hampshire,[],East Anton Farm Road,SP11 6RD,False,,,,
,2184063,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Southampton,UK,,,,4700814,433,[],50.8947314,-1.5175368,Welcome Ashurst,"[{'dayOfWeek': 1, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 23 8144 0842,[],Hampshire,[],82 Lyndhurst Road,SO40 7BE,False,,,,
,2184063,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}]",Southampton,UK,,,,4700822,431,[],50.8908124,-1.4509552,Welcome Marchwood,"[{'dayOfWeek': 1, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 23 8087 1090,[],Hampshire,[],Marchwood Village Centre,SO40 4SF,False,,,,
,2184063,[],Brockenhurst,UK,,,,4700836,434,[],50.81923796,-1.5775637,Welcome Brockenhurst,"[{'dayOfWeek': 1, 'from1': '06:00', 'to1': '21:00'}, {'dayOfWeek': 2, 'from1': '06:00', 'to1': '21:00'}, {'dayOfWeek': 3, 'from1': '06:00', 'to1': '21:00'}, {'dayOfWeek': 4, 'from1': '06:00', 'to1': '21:00'}, {'dayOfWeek': 5, 'from1': '06:00', 'to1': '21:00'}, {'dayOfWeek': 6, 'from1': '06:00', 'to1': '21:00'}, {'dayOfWeek': 7, 'from1': '06:00', 'to1': '21:00'}]",Post Office is available during store opening hours,True,+44 1590 624457,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700836/thumb_1zCvZ4CMjT.jpg', 'type': 'MAIN', 'description': None}]",Hampshire,[],62 Brookley Road,SO42 7RA,False,,,,
,2184063,"[{'text': 'Order with Uber Eats', 'url': 'https://www.ubereats.com/gb/brand/southern-co-op'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/bournemouth/seafield-gardens/southern-co-op-bournemouth-belle-vue'}]",Bournemouth,UK,,,,4705180,171,[],50.7216571,-1.7971482,"The Co-operative Food Bournemouth, Belle Vue Road","[{'dayOfWeek': 1, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:30', 'to1': '22:00'}]",,True,+44 1202 430338,[],Dorset,[],143 Belle Vue Road,BH6 3EN,False,,,,
Bearwood,2184063,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/bournemouth/bearwood/southern-co-op-bearwood'}]",Poole,UK,,,,4705188,217,[],50.7676314,-1.9303024,"The Co-operative Food Bearwood, King John Avenue","[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",Post Office is available during store opening hours,True,+44 1202 590328,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4705188/thumb_cr0cTWHcrd.jpg', 'type': 'PHOTO', 'description': None}]",Dorset,[],King John Avenue,BH11 9TN,False,,,,
Creekmoor,2184063,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/bournemouth/creekmoor-ponds/southern-co-op-creekmoor'}]",Poole,UK,,,,4705190,219,[],50.7415267,-2.0033894,"The Co-operative Food Creekmoor, Northmead Drive","[{'dayOfWeek': 1, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:30', 'to1': '22:00'}]",,True,+44 1202 657141,[],Dorset,[],Northmead Drive,BH17 7XZ,False,,,,
,2184063,"[{'text': 'Order with Just Eat', 'url': 'https://www.just-eat.co.uk/takeaway/brands/southern-coop'}, {'text': 'Order with Deliveroo', 'url': 'https://deliveroo.co.uk/menu/bournemouth/oakdale/southern-co-op-poole-ringwood-road'}]",Poole,UK,,,,4705191,362,[],50.72956788,-1.96295226,"The Co-operative Food Poole, Ringwood Road","[{'dayOfWeek': 1, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:30', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:30', 'to1': '22:00'}]",Post Office is available during store opening hours,True,+44 1202 681787,[],Dorset,[],25 Ringwood Road,BH14 0RF,False,,,,
